LineId,Device,year,month,day,Time,Content,EventId,EventTemplate,ParameterList
6400,cup,2020,03,05,09:24:17,1j9mjp-0005Io-Gw => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9mjp-0005Io-Gw', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6401,cup,2020,03,05,09:24:17,1j9mjp-0005Io-Gw Completed,4695c7f2,<*> Completed,['1j9mjp-0005Io-Gw']
6402,cup,2020,03,05,09:24:55,1j9mkR-0005JH-7E <= daryl@mail.cup.com U=www-data P=local S=1011 id=20200305092455.Horde.ed-oU8B7zoRykX4TtvKQZZB@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9mkR-0005JH-7E', '<= daryl@mail.cup.com', 'www-data', 'local', '1011 id=20200305092455.Horde.ed-oU8B7zoRykX4TtvKQZZB@mail.cup.com']"
6403,cup,2020,03,05,09:24:55,1j9mkR-0005JH-7E => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9mkR-0005JH-7E', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
6404,cup,2020,03,05,09:24:55,1j9mkR-0005JH-7E Completed,4695c7f2,<*> Completed,['1j9mkR-0005JH-7E']
6405,cup,2020,03,05,09:28:15,1j9mnf-0005KO-Ct <= latrice@mail.cup.com U=www-data P=local S=1208 id=20200305092810.Horde.a_KRkoZGhTYMq2c0_qN2dww@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9mnf-0005KO-Ct', '<= latrice@mail.cup.com', 'www-data', 'local', '1208 id=20200305092810.Horde.a_KRkoZGhTYMq2c0_qN2dww@mail.cup.com']"
6406,cup,2020,03,05,09:28:15,1j9mnf-0005KO-Ct => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9mnf-0005KO-Ct', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
6407,cup,2020,03,05,09:28:15,1j9mnf-0005KO-Ct => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9mnf-0005KO-Ct', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6408,cup,2020,03,05,09:28:15,1j9mnf-0005KO-Ct Completed,4695c7f2,<*> Completed,['1j9mnf-0005KO-Ct']
6409,cup,2020,03,05,09:29:06,1j9moU-0005Kv-Q4 <= daryl@mail.cup.com U=www-data P=local S=1062 id=20200305092906.Horde.6znFh09OBJPAmFZt5NCioe1@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9moU-0005Kv-Q4', '<= daryl@mail.cup.com', 'www-data', 'local', '1062 id=20200305092906.Horde.6znFh09OBJPAmFZt5NCioe1@mail.cup.com']"
6410,cup,2020,03,05,09:29:06,1j9moU-0005Kv-Q4 => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9moU-0005Kv-Q4', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
6411,cup,2020,03,05,09:29:06,1j9moU-0005Kv-Q4 Completed,4695c7f2,<*> Completed,['1j9moU-0005Kv-Q4']
6412,cup,2020,03,05,09:30:24,1j9mpj-0005Lh-W9 <= latrice@mail.cup.com U=www-data P=local S=2457 id=20200305093023.Horde.QpeMO2P69lf1pscKKRI8H77@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9mpj-0005Lh-W9', '<= latrice@mail.cup.com', 'www-data', 'local', '2457 id=20200305093023.Horde.QpeMO2P69lf1pscKKRI8H77@mail.cup.com']"
6413,cup,2020,03,05,09:30:24,1j9mpj-0005Lh-W9 => daryl <daryl@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9mpj-0005Lh-W9', '=> daryl <daryl@mail.cup.com>', 'local_user', 'mail_spool']"
6414,cup,2020,03,05,09:30:24,1j9mpj-0005Lh-W9 Completed,4695c7f2,<*> Completed,['1j9mpj-0005Lh-W9']
6415,cup,2020,03,05,09:33:14,1j9msU-0005NJ-Q6 <= latrice@mail.cup.com U=www-data P=local S=1923 id=20200305093314.Horde.ONBqFgwEFpCN07lwvApphWl@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9msU-0005NJ-Q6', '<= latrice@mail.cup.com', 'www-data', 'local', '1923 id=20200305093314.Horde.ONBqFgwEFpCN07lwvApphWl@mail.cup.com']"
6416,cup,2020,03,05,09:33:14,1j9msU-0005NJ-Q6 => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9msU-0005NJ-Q6', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
6417,cup,2020,03,05,09:33:14,1j9msU-0005NJ-Q6 Completed,4695c7f2,<*> Completed,['1j9msU-0005NJ-Q6']
6418,cup,2020,03,05,09:34:25,Start queue run: pid=20698,86cf1be4,Start queue run: pid=<*>,['20698']
6419,cup,2020,03,05,09:34:25,1j9ZoZ-0002Jk-9W Message is frozen,b7f8f0ee,1j9ZoZ-0002Jk-9W Message is frozen,[]
6420,cup,2020,03,05,09:34:25,End queue run: pid=20698,3c82302c,End queue run: pid=<*>,['20698']
6421,cup,2020,03,05,09:45:44,1j9n4a-0005Rr-I8 <= latrice@mail.cup.com U=www-data P=local S=2151 id=20200305094544.Horde.M0JNJiL4hX-0t26y4nbogB1@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9n4a-0005Rr-I8', '<= latrice@mail.cup.com', 'www-data', 'local', '2151 id=20200305094544.Horde.M0JNJiL4hX-0t26y4nbogB1@mail.cup.com']"
6422,cup,2020,03,05,09:45:44,1j9n4a-0005Rr-I8 => daryl <daryl@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9n4a-0005Rr-I8', '=> daryl <daryl@mail.cup.com>', 'local_user', 'mail_spool']"
6423,cup,2020,03,05,09:45:44,1j9n4a-0005Rr-I8 Completed,4695c7f2,<*> Completed,['1j9n4a-0005Rr-I8']
6424,cup,2020,03,05,09:47:43,1j9n6V-0005Sg-6n <= maile@mail.cup.com U=www-data P=local S=1204 id=20200305094743.Horde.djz_TRetNhtSiqxGs_1s8lR@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9n6V-0005Sg-6n', '<= maile@mail.cup.com', 'www-data', 'local', '1204 id=20200305094743.Horde.djz_TRetNhtSiqxGs_1s8lR@mail.cup.com']"
6425,cup,2020,03,05,09:47:43,1j9n6V-0005Sg-6n => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9n6V-0005Sg-6n', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
6426,cup,2020,03,05,09:47:43,1j9n6V-0005Sg-6n Completed,4695c7f2,<*> Completed,['1j9n6V-0005Sg-6n']
6427,cup,2020,03,05,09:48:41,1j9n7R-0005T5-N1 <= maile@mail.cup.com U=www-data P=local S=1213 id=20200305094841.Horde.dIT4gTGN-IdDNUQ7s2_-Mg8@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9n7R-0005T5-N1', '<= maile@mail.cup.com', 'www-data', 'local', '1213 id=20200305094841.Horde.dIT4gTGN-IdDNUQ7s2_-Mg8@mail.cup.com']"
6428,cup,2020,03,05,09:48:41,1j9n7R-0005T5-N1 => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9n7R-0005T5-N1', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6429,cup,2020,03,05,09:48:41,1j9n7R-0005T5-N1 Completed,4695c7f2,<*> Completed,['1j9n7R-0005T5-N1']
6430,cup,2020,03,05,09:49:37,1j9n8L-0005TR-0U <= maile@mail.cup.com U=www-data P=local S=1111 id=20200305094936.Horde.fiJ7kbuU_ho_Io0Bqt50yaT@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9n8L-0005TR-0U', '<= maile@mail.cup.com', 'www-data', 'local', '1111 id=20200305094936.Horde.fiJ7kbuU_ho_Io0Bqt50yaT@mail.cup.com']"
6431,cup,2020,03,05,09:49:37,1j9n8L-0005TR-0U => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9n8L-0005TR-0U', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
6432,cup,2020,03,05,09:49:37,1j9n8L-0005TR-0U Completed,4695c7f2,<*> Completed,['1j9n8L-0005TR-0U']
6433,cup,2020,03,05,09:56:58,1j9nFS-0005VV-6g <= page@mail.cup.com U=www-data P=local S=4814 id=20200305095658.Horde.FxUh1rECHrFGy7tIWypPGH8@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nFS-0005VV-6g', '<= page@mail.cup.com', 'www-data', 'local', '4814 id=20200305095658.Horde.FxUh1rECHrFGy7tIWypPGH8@mail.cup.com']"
6434,cup,2020,03,05,09:56:58,1j9nFS-0005VV-6g => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nFS-0005VV-6g', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
6435,cup,2020,03,05,09:56:58,1j9nFS-0005VV-6g Completed,4695c7f2,<*> Completed,['1j9nFS-0005VV-6g']
6436,cup,2020,03,05,10:01:14,1j9nJa-0005XJ-KM <= page@mail.cup.com U=www-data P=local S=3656 id=20200305100109.Horde.nP9kREIC2A_1vlTkRoQ2ZJ2@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nJa-0005XJ-KM', '<= page@mail.cup.com', 'www-data', 'local', '3656 id=20200305100109.Horde.nP9kREIC2A_1vlTkRoQ2ZJ2@mail.cup.com']"
6437,cup,2020,03,05,10:01:14,1j9nJa-0005XJ-KM => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nJa-0005XJ-KM', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
6438,cup,2020,03,05,10:01:14,1j9nJa-0005XJ-KM Completed,4695c7f2,<*> Completed,['1j9nJa-0005XJ-KM']
6439,cup,2020,03,05,10:02:04,1j9nKO-0005Xe-Ef <= trula@mail.cup.com U=www-data P=local S=1105 id=20200305100204.Horde.zyHowyKwjzUGTtyi3cDdWwc@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nKO-0005Xe-Ef', '<= trula@mail.cup.com', 'www-data', 'local', '1105 id=20200305100204.Horde.zyHowyKwjzUGTtyi3cDdWwc@mail.cup.com']"
6440,cup,2020,03,05,10:02:04,1j9nKO-0005Xe-Ef => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nKO-0005Xe-Ef', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
6441,cup,2020,03,05,10:02:04,1j9nKO-0005Xe-Ef Completed,4695c7f2,<*> Completed,['1j9nKO-0005Xe-Ef']
6442,cup,2020,03,05,10:02:54,1j9nLC-0005YJ-8E <= maile@mail.cup.com U=www-data P=local S=2138 id=20200305100254.Horde.l295wJ-4MO9qLkmUgegR49I@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nLC-0005YJ-8E', '<= maile@mail.cup.com', 'www-data', 'local', '2138 id=20200305100254.Horde.l295wJ-4MO9qLkmUgegR49I@mail.cup.com']"
6443,cup,2020,03,05,10:02:54,1j9nLC-0005YJ-8E => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nLC-0005YJ-8E', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6444,cup,2020,03,05,10:02:54,1j9nLC-0005YJ-8E Completed,4695c7f2,<*> Completed,['1j9nLC-0005YJ-8E']
6445,cup,2020,03,05,10:03:49,1j9nM5-0005Yy-Tt <= latrice@mail.cup.com U=www-data P=local S=2978 id=20200305100349.Horde.-bj9tKTIzjC-0SUdWAIgczK@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nM5-0005Yy-Tt', '<= latrice@mail.cup.com', 'www-data', 'local', '2978 id=20200305100349.Horde.-bj9tKTIzjC-0SUdWAIgczK@mail.cup.com']"
6446,cup,2020,03,05,10:03:50,1j9nM5-0005Yy-Tt => trula <trula@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nM5-0005Yy-Tt', '=> trula <trula@mail.cup.com>', 'local_user', 'mail_spool']"
6447,cup,2020,03,05,10:03:50,1j9nM5-0005Yy-Tt Completed,4695c7f2,<*> Completed,['1j9nM5-0005Yy-Tt']
6448,cup,2020,03,05,10:04:25,Start queue run: pid=21399,86cf1be4,Start queue run: pid=<*>,['21399']
6449,cup,2020,03,05,10:04:25,1j9ZoZ-0002Jk-9W Message is frozen,b7f8f0ee,1j9ZoZ-0002Jk-9W Message is frozen,[]
6450,cup,2020,03,05,10:04:25,End queue run: pid=21399,3c82302c,End queue run: pid=<*>,['21399']
6451,cup,2020,03,05,10:05:09,1j9nNN-0005ZY-6v <= latrice@mail.cup.com U=www-data P=local S=1739 id=20200305100509.Horde.8yGvk1b6ggPIDdgKLHl9JHD@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nNN-0005ZY-6v', '<= latrice@mail.cup.com', 'www-data', 'local', '1739 id=20200305100509.Horde.8yGvk1b6ggPIDdgKLHl9JHD@mail.cup.com']"
6452,cup,2020,03,05,10:05:09,1j9nNN-0005ZY-6v => trula <trula@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nNN-0005ZY-6v', '=> trula <trula@mail.cup.com>', 'local_user', 'mail_spool']"
6453,cup,2020,03,05,10:05:09,1j9nNN-0005ZY-6v Completed,4695c7f2,<*> Completed,['1j9nNN-0005ZY-6v']
6454,cup,2020,03,05,10:07:29,1j9nPd-0005aT-2l <= latrice@mail.cup.com U=www-data P=local S=3065 id=20200305100728.Horde.k8B8YRBRQjHwM4yzVdpHhSZ@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nPd-0005aT-2l', '<= latrice@mail.cup.com', 'www-data', 'local', '3065 id=20200305100728.Horde.k8B8YRBRQjHwM4yzVdpHhSZ@mail.cup.com']"
6455,cup,2020,03,05,10:07:29,1j9nPd-0005aT-2l => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nPd-0005aT-2l', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
6456,cup,2020,03,05,10:07:29,1j9nPd-0005aT-2l => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nPd-0005aT-2l', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
6457,cup,2020,03,05,10:07:29,1j9nPd-0005aT-2l Completed,4695c7f2,<*> Completed,['1j9nPd-0005aT-2l']
6458,cup,2020,03,05,10:12:51,1j9nUo-0005dN-Vj <= maile@mail.cup.com U=www-data P=local S=3188 id=20200305101250.Horde.2_0fWSk0LtIscg646k6RN-_@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nUo-0005dN-Vj', '<= maile@mail.cup.com', 'www-data', 'local', '3188 id=20200305101250.Horde.2_0fWSk0LtIscg646k6RN-_@mail.cup.com']"
6459,cup,2020,03,05,10:12:51,1j9nUo-0005dN-Vj => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nUo-0005dN-Vj', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6460,cup,2020,03,05,10:12:51,1j9nUo-0005dN-Vj Completed,4695c7f2,<*> Completed,['1j9nUo-0005dN-Vj']
6461,cup,2020,03,05,10:17:26,1j9nZG-0005ei-Px <= maile@mail.cup.com U=www-data P=local S=1375 id=20200305101726.Horde.iLiaGl4k2BDfB-8cn1TgVFm@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nZG-0005ei-Px', '<= maile@mail.cup.com', 'www-data', 'local', '1375 id=20200305101726.Horde.iLiaGl4k2BDfB-8cn1TgVFm@mail.cup.com']"
6462,cup,2020,03,05,10:17:26,1j9nZG-0005ei-Px => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nZG-0005ei-Px', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6463,cup,2020,03,05,10:17:26,1j9nZG-0005ei-Px Completed,4695c7f2,<*> Completed,['1j9nZG-0005ei-Px']
6464,cup,2020,03,05,10:22:07,1j9ndn-0005gp-QG <= maile@mail.cup.com U=www-data P=local S=4798 id=20200305102207.Horde.7C_ZIXURF0b_S2OMZFOJMm9@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9ndn-0005gp-QG', '<= maile@mail.cup.com', 'www-data', 'local', '4798 id=20200305102207.Horde.7C_ZIXURF0b_S2OMZFOJMm9@mail.cup.com']"
6465,cup,2020,03,05,10:22:07,1j9ndn-0005gp-QG => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9ndn-0005gp-QG', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
6466,cup,2020,03,05,10:22:07,1j9ndn-0005gp-QG => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9ndn-0005gp-QG', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
6467,cup,2020,03,05,10:22:07,1j9ndn-0005gp-QG Completed,4695c7f2,<*> Completed,['1j9ndn-0005gp-QG']
6468,cup,2020,03,05,10:22:33,1j9neD-0005hC-Lx <= trula@mail.cup.com U=www-data P=local S=1047 id=20200305102233.Horde.B9Yj1M6NQdb9PkVfxv7DkPh@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9neD-0005hC-Lx', '<= trula@mail.cup.com', 'www-data', 'local', '1047 id=20200305102233.Horde.B9Yj1M6NQdb9PkVfxv7DkPh@mail.cup.com']"
6469,cup,2020,03,05,10:22:33,1j9neD-0005hC-Lx => irwin <irwin@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9neD-0005hC-Lx', '=> irwin <irwin@mail.cup.com>', 'local_user', 'mail_spool']"
6470,cup,2020,03,05,10:22:33,1j9neD-0005hC-Lx Completed,4695c7f2,<*> Completed,['1j9neD-0005hC-Lx']
6471,cup,2020,03,05,10:23:08,1j9nem-0005hb-DG <= maile@mail.cup.com U=www-data P=local S=1110 id=20200305102308.Horde.pt5vJ_6imObdM5IViI91IFj@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nem-0005hb-DG', '<= maile@mail.cup.com', 'www-data', 'local', '1110 id=20200305102308.Horde.pt5vJ_6imObdM5IViI91IFj@mail.cup.com']"
6472,cup,2020,03,05,10:23:08,1j9nem-0005hb-DG => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nem-0005hb-DG', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
6473,cup,2020,03,05,10:23:08,1j9nem-0005hb-DG Completed,4695c7f2,<*> Completed,['1j9nem-0005hb-DG']
6474,cup,2020,03,05,10:26:49,1j9niL-0005jI-MG <= tiny@mail.cup.com U=www-data P=local S=7434 id=20200305102649.Horde.iYiU1HCraJ0x1pfsL7pj-aS@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9niL-0005jI-MG', '<= tiny@mail.cup.com', 'www-data', 'local', '7434 id=20200305102649.Horde.iYiU1HCraJ0x1pfsL7pj-aS@mail.cup.com']"
6475,cup,2020,03,05,10:26:49,1j9niL-0005jI-MG => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9niL-0005jI-MG', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
6476,cup,2020,03,05,10:26:49,1j9niL-0005jI-MG => daryl <daryl@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9niL-0005jI-MG', '=> daryl <daryl@mail.cup.com>', 'local_user', 'mail_spool']"
6477,cup,2020,03,05,10:26:49,1j9niL-0005jI-MG Completed,4695c7f2,<*> Completed,['1j9niL-0005jI-MG']
6478,cup,2020,03,05,10:27:03,1j9niZ-0005jW-Bp <= maile@mail.cup.com U=www-data P=local S=10791 id=20200305102703.Horde.zKD8bFJBYxuMhI7PY_GX9ux@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9niZ-0005jW-Bp', '<= maile@mail.cup.com', 'www-data', 'local', '10791 id=20200305102703.Horde.zKD8bFJBYxuMhI7PY_GX9ux@mail.cup.com']"
6479,cup,2020,03,05,10:27:03,1j9niZ-0005jW-Bp => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9niZ-0005jW-Bp', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
6480,cup,2020,03,05,10:27:03,1j9niZ-0005jW-Bp => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9niZ-0005jW-Bp', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
6481,cup,2020,03,05,10:27:03,1j9niZ-0005jW-Bp Completed,4695c7f2,<*> Completed,['1j9niZ-0005jW-Bp']
6482,cup,2020,03,05,10:29:25,1j9nkr-0005kS-Ei <= maile@mail.cup.com U=www-data P=local S=3238 id=20200305102925.Horde.T74mnU6zh12kz5VO-CFIgxF@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nkr-0005kS-Ei', '<= maile@mail.cup.com', 'www-data', 'local', '3238 id=20200305102925.Horde.T74mnU6zh12kz5VO-CFIgxF@mail.cup.com']"
6483,cup,2020,03,05,10:29:25,1j9nkr-0005kS-Ei => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nkr-0005kS-Ei', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6484,cup,2020,03,05,10:29:25,1j9nkr-0005kS-Ei Completed,4695c7f2,<*> Completed,['1j9nkr-0005kS-Ei']
6485,cup,2020,03,05,10:30:06,1j9nlW-0005l2-7b <= tiny@mail.cup.com U=www-data P=local S=6125 id=20200305103006.Horde._JeiBvos7mzsEkkv9oIrSy1@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nlW-0005l2-7b', '<= tiny@mail.cup.com', 'www-data', 'local', '6125 id=20200305103006.Horde._JeiBvos7mzsEkkv9oIrSy1@mail.cup.com']"
6486,cup,2020,03,05,10:30:06,1j9nlW-0005l2-7b => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nlW-0005l2-7b', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
6487,cup,2020,03,05,10:30:06,1j9nlW-0005l2-7b Completed,4695c7f2,<*> Completed,['1j9nlW-0005l2-7b']
6488,cup,2020,03,05,10:30:18,1j9nli-0005lD-KG <= latrice@mail.cup.com U=www-data P=local S=1119 id=20200305103018.Horde.Ih6mxx_ScKUgOTqUDw1KnQ6@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nli-0005lD-KG', '<= latrice@mail.cup.com', 'www-data', 'local', '1119 id=20200305103018.Horde.Ih6mxx_ScKUgOTqUDw1KnQ6@mail.cup.com']"
6489,cup,2020,03,05,10:30:18,1j9nli-0005lD-KG => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nli-0005lD-KG', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
6490,cup,2020,03,05,10:30:18,1j9nli-0005lD-KG Completed,4695c7f2,<*> Completed,['1j9nli-0005lD-KG']
6491,cup,2020,03,05,10:30:38,1j9nm2-0005lY-L9 <= maile@mail.cup.com U=www-data P=local S=5794 id=20200305103038.Horde.5u5zrvuFWYsCMav0IcblVai@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nm2-0005lY-L9', '<= maile@mail.cup.com', 'www-data', 'local', '5794 id=20200305103038.Horde.5u5zrvuFWYsCMav0IcblVai@mail.cup.com']"
6492,cup,2020,03,05,10:30:38,1j9nm2-0005lY-L9 => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nm2-0005lY-L9', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
6493,cup,2020,03,05,10:30:38,1j9nm2-0005lY-L9 Completed,4695c7f2,<*> Completed,['1j9nm2-0005lY-L9']
6494,cup,2020,03,05,10:30:58,1j9nmM-0005lr-1y <= trula@mail.cup.com U=www-data P=local S=1057 id=20200305103057.Horde.VUHWrxDSxcLF3dvUAdt3d_N@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nmM-0005lr-1y', '<= trula@mail.cup.com', 'www-data', 'local', '1057 id=20200305103057.Horde.VUHWrxDSxcLF3dvUAdt3d_N@mail.cup.com']"
6495,cup,2020,03,05,10:30:58,1j9nmM-0005lr-1y => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nmM-0005lr-1y', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
6496,cup,2020,03,05,10:30:58,1j9nmM-0005lr-1y Completed,4695c7f2,<*> Completed,['1j9nmM-0005lr-1y']
6497,cup,2020,03,05,10:32:30,1j9nnq-0005ml-DD <= sunni@mail.cup.com U=www-data P=local S=2677 id=20200305103230.Horde.Oof5mWxUFRdev_x5k2Z_Bp-@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j9nnq-0005ml-DD', '<= sunni@mail.cup.com', 'www-data', 'local', '2677 id=20200305103230.Horde.Oof5mWxUFRdev_x5k2Z_Bp-@mail.cup.com']"
6498,cup,2020,03,05,10:32:30,1j9nnq-0005ml-DD => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j9nnq-0005ml-DD', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
